Foe in the first Indiana Jones film	4	NAZI
Unseat	4	BOOT
Certain bean	4	LIMA
Dutch cheese town	4	EDAM
Car sticker letters	4	MSRP
Coal container	3	BIN
"Three Days of the Condor" org.	3	CIA
Arthur Honegger's "A Christmas ___"	7	CANTATA
Staring intently	5	AGAZE
"Scrooged" actor Robert	7	MITCHUM
Add a musical track to, e.g.	7	OVERDUB
Destroyed	7	INRUINS
Noted bride of 1969	7	YOKOONO
Model for an art class, say	7	BAREALL
"Stop stalling!"	7	DOITNOW
Approach like an eagle	7	SWOOPIN
Baptism, e.g.	4	RITE
Kid's block	4	LEGO
Cozy footwear	3	MOC
"I could ___ horse!"	4	EATA
Japanese stringed instrument	4	KOTO
Journalist Joseph	5	ALSOP
Clearly happy	9	ALLSMILES
Goes for the gold?	5	MINES
Spice organizers	5	RACKS
Lose intensity	5	ABATE
Fencing position	5	SIXTE
Crunchy snack bit	8	CORNCHIP
Storage units	5	BYTES
Piccadilly movers	8	TRAMCARS
Roman "olive"	4	OLEA
"Make ___!"	4	ITSO
"Unto us ___ is given"	4	ASON
Salt flats locale	4	UTAH
Carnivore's love	7	REDMEAT
Components	7	FACTORS
Getaway planner?	7	CAPTIVE
Newfangled	6	MODERN
Actress Andie	9	MACDOWELL
Like some lines	6	DOTTED
Pola of the silents	5	NEGRI
Decoration on a 91-/100-Across	5	ICING
Mistreat	5	ABUSE
Predispositions	5	BENTS
Score after deuce	4	ADIN
"Hairspray" role	4	EDNA
Young business partner?	5	ERNST
Bay Area airport, in shorthand	3	SFO
With 100-Across, image revealed by connecting the circled letters alphabetically	11	GINGERBREAD
Mozart's birthplace: Abbr.	3	AUS
"Miracle on 34th Street," e.g.	5	MOVIE
Medium skill	3	ESP
See 91-Across	3	MAN
Cold war fighter	3	MIG
2001 film in which 91-/100-Across is a character	5	SHREK
Horsed around?	7	TROTTED
Shake up	7	AGITATE
Special ___	7	EFFECTS
Chess champ Mikhail	3	TAL
"Honey in the Horn" trumpeter	4	HIRT
"___ framed!"	4	IWAS
Some toy batteries	3	AAS
Beta preceder	3	PHI
Tone quality, in music	6	TIMBRE
Stuck	6	INAFIX
Wall St. deal	3	LBO
Singer Mitchell	4	JONI
Bronx and Central Park attractions	4	ZOOS
___ good turn	3	DOA
Prepare, as eggnog	4	STIR
Partridge's preferred tree	4	PEAR
Navigational aid	7	STARMAP
Fictional planet in "Flash Gordon"	5	MONGO
"Incidentally ..."	7	BYTHEBY
Drive-thru sandwich order	5	MCRIB
Crudités platter centerpiece	9	CHEESEDIP
Delicious	5	TASTY
Org. in Tom Clancy novels	3	CIA
Maternity ward figures	7	NEWMOMS
Coffee order	7	NOSUGAR
Stipulations	3	IFS
Pacino and Bundy	3	ALS
Eponymic town of Cambridgeshire	7	STILTON
Mediterranean capital	7	TRIPOLI
Skip across the water's surface	3	DAP
Certain pass: Abbr.	3	TKT
Radio abbr.	3	KHZ
Guinness suffix	3	EST
1-Down's warning	3	SSS
Mandatory coll. course	3	REQ
Capt.'s guess	3	ETA
Hooded menace	5	COBRA
Benefit	5	AVAIL
"Drat!"	5	NERTS
91-/100-Across, often	12	TREEORNAMENT
Nabokov novel	3	ADA
Rock's Jethro ___	4	TULL
Proficient	4	ABLE
Year in San Juan	3	ANO
"The Little Mermaid" fellow	7	GRIMSBY
Cafeteria variety	7	AUTOMAT
Mineral in healing crystals	7	ZINCITE
Rocker Brian	3	ENO
Video game island	4	MYST
W.W. II battleship	4	IOWA
Ref's decision	3	TKO
Aid for making a 91-/100-Across	12	COOKIECUTTER
Cyclist's offer	5	HOPON
Merge	5	UNITE
Vintage records	5	MONOS
Fan's fixation	4	IDOL
Popeye's ___' Pea	4	SWEE
Fun-house sounds	5	GASPS
Elves, to Santa: Abbr.	5	ASSTS
___-12	3	PAC
Part of many a science course	3	LAB
"___ Misérables"	3	LES
'70s TV production co.	3	MTM
Mao contemporary	6	CHIANG
"Santa Baby" singer	4	KITT
Camaro ___-Z	4	IROC
Paradise	6	XANADU
Bulbous plant part	4	CORM
Butter alternative	4	OLEO
Actor Foxx	4	REDD
Bickering	4	ATIT
High praise	4	RAVE
Storage unit	4	SHED
Friend ___ friend	3	OFA
Deaf talk: Abbr.	3	ASL
You are: Sp.	4	ERES
Serving well?	5	ACING
Public health agcy.	3	CDC
French pronoun	3	TOI
Have	3	OWN
Composer Max	5	REGER
Sit still?	4	POSE
Calf-length dresses	5	MIDIS
Hawaiian porch	5	LANAI
Stormed	5	RAGED
Star of "Gunsmoke"?	5	BADGE
Cellar, in classifieds	4	BSMT
Get an ___ effort	4	EFOR
De ___ (anew)	4	NOVO
How Santa's reindeer are harnessed	7	INPAIRS
Slights, say	7	DEMEANS
Buster?	4	NARC
Winter bird feeder food	4	SUET
Terse reproofs	4	TSKS
Radiate	4	EMIT
Mob turncoat	3	RAT
___ B'rith	4	BNAI
Cousin ___	3	ITT
Californie, e.g.	4	ETAT
Tunisian seaport	4	SFAX
Males	3	HES
16th-century monarch credited with presenting 91-/100-Acrosses to guests	9	ELIZABETH
Sr.'s test	3	GRE
Light head?	3	TWI
"The 91-/100-Across," for one	9	FAIRYTALE
"John Adams" airer	3	HBO
Plopped down on Santa's lap, e.g.	3	SAT
Slumber party togs	3	PJS
Relaxer for Santa	7	HOTMILK
Recovering after injury, say	7	INACAST
Swab	3	MOP
White lie	3	FIB
Small boat danger	7	LEETIDE
Some pudginess	7	BABYFAT
Arm extension?	3	ORY
Sale item abbr.	3	IRR
Fails to	6	DOESNT
Carry-___	3	ONS
Spies, e.g.	6	AGENTS
Chem. class measures	3	PHS
Capital of Belarus	5	MINSK
Boss's notes	5	MEMOS
Bouquets	5	ODORS
Iraq's Aziz	5	TARIQ
Roman 950	3	CML
Table d'___	4	HOTE
Nile deity	4	ISIS
Baby boxer, e.g.	3	PUP
Bopper	3	CAT
Maven	3	WIZ
Brit's oath	3	GOR
Masseur employer	3	SPA
Malicious computer programs	7	TROJANS
Essence	9	LIFEBLOOD
Chippendales dancer, e.g.	6	ADONIS
One in the closet	6	HANGER
Band that doesn't play much music nowadays	7	AMRADIO
Common gas station attachment	8	MINIMART
2001 foreign film with five Oscar nominations	6	AMELIE
Radishes with long white roots	7	DAIKONS
Nag	6	PESTER
Accepted, as an offer	7	TAKENUP
Was behind a register, maybe	7	CLERKED
Battery parts	5	TESTS
For whom products are designed	8	ENDUSERS
Passing mention?	4	OBIT
Short pants	6	CAPRIS
McKellen of "The Hobbit"	3	IAN
Alternative to Facebook Messenger	5	GCHAT
Golden Bears' sch.	3	CAL
Suggest	6	HINTAT
Supreme Court justice who once said "I am a New Yorker, and 7 a.m. is a civilized hour to finish the day, not to start it"	9	SOTOMAYOR
Concupiscence	6	LIBIDO
Power, so to speak	6	OCTANE
Language of Afghanistan	6	PASHTO
"The Undiscovered Self" author	8	CARLJUNG
Filthy	6	SORDID
Low points	7	VALLEYS
How curry is often served	6	ONRICE
Divisions politiques	5	ETATS
Beckons through a portal	10	WELCOMESIN
"I hate when that happens!"	4	RATS
Cousin of a foil	4	EPEE
Dark horses	4	BAYS
Capital of Gambia	6	BANJUL
Like some building damage	10	STRUCTURAL
Sterile	7	ASEPTIC
One having a simple existence	6	AMOEBA
Blowout, in sports lingo	9	SLAUGHTER
To land	6	ASHORE
Drive off	6	DISPEL
Available	6	ONHAND
Spring forecast	6	SHOWER
How silverware is often sold	6	ASASET
Obesity	7	FATNESS
Rear	6	PARENT
Your of yore	3	THY
Some protective barriers	5	REEFS
"Vous êtes ___"	3	ICI
Tap things?	4	ALES
Fig. often discounted	4	MSRP
Pre-curve figure	8	RAWSCORE
"Sounds likely to me"	5	IDBET
Exceptionally well behaved	7	ANGELIC
Boom box pair	9	TAPEDECKS
Looked (in)	6	PEERED
Lover boys	9	CASANOVAS
Sole representatives, maybe	6	TOKENS
Gum arabic source	6	ACACIA
Oakland's county	7	ALAMEDA
Like HBO and Showtime vis-à-vis basic cable	6	EDGIER
Something you can believe in	8	DOCTRINE
If everything fails	7	ATWORST
Blues musician known as Sleepy John	5	ESTES
Pointer's request?	4	THAT
Ending with Cine-	4	RAMA
Brief race, in brief	4	ONEK
What keys on a key ring do	6	JANGLE
Setting for van Gogh's "River Bank in Springtime"	5	SEINE
Sonny	3	LAD
Some desktops	5	IMACS
Running a high temperature	7	FEBRILE
Staples Center athlete	5	LAKER
Stinks	5	ODORS
Emanation from a pen	4	OINK
Doctor's recommendation	4	DOSE
Box in an arena?	3	AMP
One helping with servings	9	DIETITIAN
Start	5	ONSET
"You're missing a comma" and others	4	NITS
Turkish inn	6	IMARET
Orch. section	4	STRS
Together again	8	REUNITED
Something people do not want to see outside, for short	3	PDA
Cartoon exclamation	3	DOH
Young ___	3	UNS
Setting not actually found in "Romeo and Juliet"	7	BALCONY
Opted for	5	CHOSE
Kind of orchard	7	APRICOT
Mural's beginning?	5	INTRA
Town: Ger.	5	STADT
Singer with the 2012 #1 hit "Somebody That I Used to Know"	5	GOTYE
It splits the uprights	8	CROSSBAR
Paramecium propellers	5	CILIA
Kind of professor	7	ADJUNCT
Some premium seating	5	LOGES
Licorice flavor	5	ANISE
Colorful gem	4	OPAL
Barber's supply	4	TALC
___ Accords	4	OSLO
Keystone Kops-like scene	6	MAYHEM
Icy remark?	4	BRRR
Diverges	8	VEERSOFF
Besprinkle, say	3	WET
Suffix with conspirator	3	IAL
Church book	7	PSALTER
One of the Obamas	5	SASHA
Unable to do well	5	BADAT
Rural community	5	AMISH
Lack of influence	5	NOSAY
Kentucky Derby drinks	6	JULEPS
Ones up in arms?	5	ULNAS
No longer wanted	6	CAUGHT
More ___ enough	4	THAN
___ Reader	4	UTNE
Most lipstick options	4	REDS
Big lipstick seller	7	SEPHORA
Dry (off)	5	TOWEL
Memorable 2011 hurricane	5	IRENE
Mint roll	5	CERTS
Rathskeller decoration	9	BEERSTEIN
Breathe in	8	ASPIRATE
Word often seen in brackets	3	SIC
Green grp.	3	EPA
Item in a tent	3	COT
Guy's thanks?	5	MERCI
Cut over, in a way	5	RESAW
Dollar competitor	5	ALAMO
Convince	7	WINOVER
A lot	5	SCADS
Horatian work	5	EPODE
Certain tablet	4	IPAD
Boil down	6	DECOCT
Handle	4	BEAR
Publisher of Champion magazine, for short	4	NCAA
"Who is John ___?" (question in "Atlas Shrugged")	4	GALT
Hosp. readouts	4	EKGS
Lies	6	DECEIT
Just above where 35-Across end	4	KNEE
They were wiped off the map in '91	4	SSRS
Daniel ___ Kim, "Hawaii Five-0" actor	3	DAE
Remained in inventory	3	SAT
Advisory panels	6	BOARDS
Take down a notch	5	ABASE
Silverstein who wrote "A Boy Named Sue"	4	SHEL
Put on a nonpolitical button, say	3	SEW
Crack open, in a way	6	UNCORK
Some parade performers	10	DRILLTEAMS
Clamor	3	ADO
"Unemployment will be a thing of the past!"	17	FORMEIFIAMELECTED
Publicity, in Variety-speak	3	INK
Back	3	FRO
Impose ___ on	4	ABAN
High season in Hawaii	6	WINTER
Coding molecules	4	RNAS
"___ in the Morning"	4	IMUS
Skedaddle	5	SCOOT
"You're looking at the whole department"	4	IMIT
"No new taxes!"	20	JUSTMOREOFTHEOLDONES
Ornithologist James of whom Ian Fleming was a fan	4	BOND
W.W. II arena: Abbr.	3	ETO
Dallas sch.	3	SMU
Circus prop	5	STILT
___ buco	4	OSSO
Author whose most famous character is introduced as Edward Bear	7	AAMILNE
Some four-year degs.	3	BSS
___-deucey (card game)	4	ACEY
"I will maintain a strong defense!"	21	WHENOPPONENTSATTACKME
Basic car maintenance	7	TUNEUPS
Car decoration	5	DECAL
"Silent Spring" spray	3	DDT
Muffin variety	3	OAT
Gives off light, as a 65-Across	5	GLOWS
See 62-Across	5	EMBER
Bank acct. info	3	SSN
One of five rhyming Greek letters	3	PHI
Dances accompanied by gourd drums	5	HULAS
Sitting together at the movies, say	7	ONADATE
"Deficit spending must stop!"	21	DONATETOMYCAMPAIGNNOW
Another time	4	ANEW
When a vampire sleeps	3	DAY
Oblong desserts	7	ECLAIRS
"Poke-___!" (kids' book series)	4	ADOT
Film critic Jeffrey	5	LYONS
120-Across, in Spain	3	LOS
Hellion	3	IMP
Bridge table foursome	4	LEGS
"I'll slow this country's spread of drugs!"	20	EXPECTCUTSINMEDICARE
Next in line	4	HEIR
Breathing disorder	5	APNEA
Not much at all	4	ADAB
Pleasures	4	JOYS
A Musketeer	6	ARAMIS
L.A. gang member	4	CRIP
Place with expensive mud	3	SPA
Tiny tunneler	3	ANT
"Education will be my top priority!"	17	IVEGOTALOTTOLEARN
It's found in sheets or, in softer form, blankets	3	ICE
Thermometer, e.g.	10	HEATSENSOR
Consolidated	6	MERGED
89-Across, in France	3	LES
Some 35mm cameras	4	SLRS
Rogen and Meyers	5	SETHS
They may be measured by the pound	6	STRAYS
Shine up	4	BUFF
Words before "before"	4	ONOR
Common prefix with phobia	4	ACRO
___-com	3	ROM
Thought (up)	6	DREAMT
One who's always getting a pass?	6	SKIBUM
Certain game point	4	ADIN
One piece of a two-piece	3	BRA
Archery asset	3	AIM
Whole lotta	6	SLEWOF
"Billy ___," 2000 film	6	ELLIOT
Abbr. on a stadium ticket	4	SECT
Give zero stars, say	4	HATE
First name among celebrity chefs	6	EMERIL
Acid	3	LSD
Present day figure	9	SAINTNICK
Ned's bride on "The Simpsons" in 2012	4	EDNA
They're handled in Asian restaurants	4	WOKS
Tithing amounts	6	TENTHS
Burkina ___ (Niger neighbor)	4	FASO
What a rabble-rouser might be read	7	RIOTACT
Needs no further cooking	6	ISDONE
Take root	5	SETIN
Air-conditioned	6	COOLED
H.M.O. figures	3	MDS
Israelites' leader after Moses	6	JOSHUA
Still in the outbox	6	UNSENT
San ___, Italy	4	REMO
Prepare for the afterlife	6	EMBALM
Boot	4	OUST
Low-grade?: Abbr.	4	ELEM
Eye inflammation	4	STYE
Greet respectfully	5	BOWTO
Not just theoretical	7	APPLIED
Lhasa ___ (dog breed)	4	APSO
Upstream on the Mississippi River, along Miss.	3	NNE
Abbr. for those not mentioned	3	ETC
Seine-___, department bordering Paris	7	STDENIS
Need (to)	5	OUGHT
Coll. fraternity	3	SAE
"What ___!" ("Bummer!")	5	ADRAG
Question of surprise to a volunteer	6	WHOYOU
Total	3	SUM
Object of a hunt in "Lord of the Flies"	4	BOAR
Tool used in the evening?	6	SANDER
Lackey	6	STOOGE
Some witches like their eyes	5	NEWTS
Great Plains Indians	7	PAWNEES
Oven cleaner ingredient	3	LYE
Org. for Duke	3	ACC
Like the ocean	6	SALINE
Forensic facility	6	DNALAB
Hill's partner	4	DALE
First gemstone mentioned in the Bible	4	ONYX
Novices	9	NEOPHYTES
It might be patted on the back	4	TALC
Bambino's first word	5	MAMMA
Prop for Popeye or Santa	4	PIPE
Fi preceder	3	SCI
John of Fox's "Grandfathered"	6	STAMOS
Hit the road	6	TRAVEL
Treats vengefully	6	SPITES
Wild	6	INSANE
What eyes and pedestrians may do	4	DART
Blue-collar and pink-slip	6	IDIOMS
Pill type	6	CAPLET
One corner of a Monopoly board	4	JAIL
Start of a reminiscence	4	ONCE
Raise	4	REAR
Operatives: Abbr.	4	AGTS
Some med. facilities	4	CTRS
Story with many chapters	4	SAGA
Sparrow, to a sparrow hawk	4	PREY
Common connectors	4	ANDS
Monogram on Christian crosses	3	IHS
Amphibious W.W. II vessel	3	LST
"Wonderful!"	3	OOH
Go wrong	3	ERR
World champion figure skater Thomas	4	DEBI
"He did not just say that!"	6	OHSNAP
Email letters	3	BCC
Nothing but	4	MERE
"If only ..."	4	ALAS
Idahoan's pride	6	TATERS
___ Lubovitch Dance Company	3	LAR
Funnies drawing	5	PANEL
Luge or figure skating	11	WINTERSPORT
Basic	9	ELEMENTAL
Advanced degree in math?	3	NTH
___ army, group that marches across the earth in Revelation	6	SATANS
Hesitate in speech	3	HEM
Loses juice?	5	DRIES
Round of four	5	SEMIS
Mao's successor	3	HUA
Thickets	6	COPSES
Dr. J's do, once	3	FRO
Trespass	3	SIN
Big swig	4	BELT
Daily Planet photographer	5	OLSEN
Pop singer ___ Marie	5	TEENA
Solidify	3	GEL
Newspaper desk	5	METRO
Motocross racers, for short	4	ATVS
Clatter	3	DIN
Fall apart	8	GOTORUIN
The king of Egypt has a part in it	4	AIDA
Furnace work	7	HEATING
Advancing	7	LOANING
Like villains, often	5	BOOED
Blundering	6	ERRING
1.5 in a jigger: Abbr.	3	OZS
Waters who sang "Am I Blue?"	5	ETHEL
Some HDTVs	4	LCDS
Application info	3	SSN
89-Down nickname, with "the"	4	BEEB
Origin of "pooh-bah"	9	THEMIKADO
Pronoun with an apostrophe	4	YALL
Toss in	3	ADD
Suckers	4	SAPS
"Lean Forward" sloganeer	5	MSNBC
___-cow	3	MOO
Castle-breaching explosive	6	PETARD
Some bank jobs, for short	5	REFIS
Shamans, e.g.	7	HEALERS
Pepsi employee	7	BOTTLER
Bela Lugosi's role in "Son of Frankenstein"	4	YGOR
Highly rated issues	8	AAABONDS
Journalist Nellie who went around the world	3	BLY
Dutch export	4	EDAM
19 things on a classical guitar	5	FRETS
The "N" of NGO	3	NON
Accord competitor	5	CAMRY
"The food of love," per Shakespeare	5	MUSIC
Relieves (of)	4	RIDS
PC key	3	ESC
Data storage acronym	3	ROM
Snitch	6	TATTLE
Symbol of strength	3	OAK
"To repeat ..."	5	ISAID
Rush	5	BLITZ
Third X or O	3	TOE
Word with party or pail	6	DINNER
Tony-winning role for Robert Morse	3	TRU
Nickname for the only man to play in a Super Bowl and a World Series	9	NEONDEION
Wrongdoing	11	MALFEASANCE
Some family histories	5	SAGAS
Single	3	ONE
Seedlets	6	OVULES
Fictitious	4	TALL
Benzene derivative, for one	4	ARYL
Sen. Gillibrand's home: Abbr.	3	NYS
Obsolescence	6	DISUSE
Anticipatory times	4	EVES
Anticipatory times	5	DAWNS
A-teamers	6	ELITES
Vietnamese sandwich	6	BANHMI
Question asked while tapping a microphone	13	ISTHISTHINGON
___ vez (again: Sp.)	4	OTRA
Experiences fame	15	HASTHELIMELIGHT
State capital in a mailing address	8	STPAULMN
New baby	7	NEONATE
Column on a flight board: Abbr.	4	ARRS
Hrs. for eBay listings	3	PST
Censors	6	BLEEPS
It makes for smooth sailing	7	CALMSEA
Drink for Hercule Poirot	13	CREMEDEMENTHE
Spreading belief?	15	MANIFESTDESTINY
Typed, as data	9	ENTEREDIN
Logician's strong point	9	REASONING
Building add-on	3	ELL
According to	3	PER
Super G shape	3	ESS
M.R.I. readers	3	MDS
"Star Trek" virtual reality room	8	HOLODECK
What causes storms to swirl in opposite directions in the Northern and Southern Hemispheres	13	CORIOLISFORCE
To the point ... or not pointed	5	BLUNT
Russian line	5	TSARS
Lee who directed "Life of Pi"	3	ANG
War of 1812 battle site	4	ERIE
Confucian doctrine	3	TAO
___ libre (poetry form)	4	VERS
Semiliquid lump	4	GLOB
Exude	4	OOZE
Shock, in a way	4	TASE
Family name of old TV	6	ADDAMS
Like eyes after an all-nighter	6	BLEARY
Expressions of doubt	3	EHS
New Left org.	3	SDS
Plus or minus thing	15	BATTERYTERMINAL
What a film may be emailed as	8	MPEGFILE
Crawling, say	15	ONHANDSANDKNEES
Last word of grace	4	AMEN
Next-to-last word of grace, often	4	LORD
Bereavement	4	LOSS
Big name in Chicago politics	5	DALEY
1856 antislavery novel	4	DRED
"You don't know ___"	5	BEANS
___ San Lucas, Mexico	4	CABO
Klondike bar symbol	9	POLARBEAR
Information often set in brackets	9	ETYMOLOGY
[This is how it might have happened]	13	DRAMATIZATION
Fury	3	IRE
Texas	13	LONESTARSTATE
Big media inits.	3	BBC
Malady caused by H2N2	8	ASIANFLU
Tasting like lamb	7	MUTTONY
Shakespearean title role	7	TROILUS
They're the pits	6	STONES
GPS, e.g.	6	SATNAV
Group of friends	6	CIRCLE
Philosopher Lao-___	3	TZE
Org. with a hotline	3	IRS
Lightsaber battles	5	DUELS
Some recap highlights	3	TDS
Actor Robert of "Licence to Kill" and "The Goonies"	4	DAVI
Facility	4	EASE
Intel org. officially formed by Truman	3	NSA
Up-to-date	3	MOD
Home of Garden State Plaza, one of the largest shopping centers in the U.S.	7	PARAMUS
One staying in a lot?	3	CAR
Greenish blue	4	TEAL
High in calories	4	RICH
The Rebels	7	OLEMISS
Org. with suits and cases	3	ABA
Rights grp.	4	ACLU
Morales of "Criminal Minds"	4	ESAI
Two things on Ronald Reagan's mind?	11	SDIANDNANCY
Cousin of pow! or wham!	4	BOOM
One in your corner	4	ALLY
Really small	5	EENSY
Negotiation failure	6	NODEAL
"We'll tell you what soda we're serving later"?	7	TBACOLA
Brute working on the Human Genome Project?	9	DNASAVAGE
1900s, e.g.: Abbr.	3	CEN
20-Across members: Abbr.	5	ATTYS
Completely	5	INALL
Like	8	ASTHOUGH
Tuna that's often served seared	3	AHI
Planted	4	SOWN
Rhein rejection	3	NIE
Soggy computer brain?	12	CPUOFNOODLES
H&R Block employee's biceps?	7	CPAGUNS
Upbeat	7	CHIPPER
Renaissance fair instruments	5	LUTES
Hartsfield-Jackson airport code	3	ATL
"Game of Thrones" actress Dormer	7	NATALIE
Bleed (through)	4	SEEP
___ speak	4	SOTO
Theodore who directed "St. Vincent," 2014	5	MELFI
Refuses to settle?	4	SUES
Onetime Iranian leader	4	SHAH
Origami BlackBerry, e.g.?	10	PDAOFPAPER
Amusing baseball scoring play?	10	RBITICKLER
Boehner's successor	4	RYAN
Weight	4	HEFT
Ingredient in a Spanish omelet	5	HUEVO
"Without ___" (1990 live Grateful Dead album)	4	ANET
Place of control	4	HELM
Last king of Spain before Juan Carlos	7	ALFONSO
Tourette's symptom	3	TIC
"Friendship is like ___, easier made than kept": Samuel Butler	5	MONEY
Narrow-minded views	7	MYOPIAS
Drink in an old Pontiac?	7	GTOMILK
"An A/C measure? Are you kidding me?"?	12	BTUSERIOUSLY
Patriotic men's org.	3	SAR
Crafty e-tailer	4	ETSY
Scottish John	3	IAN
Quality of beef	8	LEANNESS
Basic vocabulary level in Common Core programs	5	TIERI
Place for plugs	5	SCALP
VW head?	3	STU
Sign in a restaurant that doesn't serve white bread?	9	BYOWONDER
Chef who explains in detail how sausages are made?	7	TMICOOK
Star employee	6	EDITOR
Now, in Nogales	5	AHORA
Hat-tipping word	4	MAAM
Opening in a schedule	4	SLOT
Financial aid plan for a school in Provo?	11	BYUONCREDIT
Get the pot started	4	ANTE
Bird with a two-pointed tail	4	TERN
Rule of crime?	3	ANN
"The Silence of the Lambs" heroine	7	CLARICE
"Bill ___ History of the United States" (1894 humor book)	4	NYES
Arcade giant	4	SEGA
Visibly embarrassed	3	RED
Not an original	7	RETREAD
Asked	5	POSED
John of the Plymouth Colony	5	ALDEN
Royal in un palacio	5	REINA
Piling up	8	AMASSING
Quorum for Jewish worship	6	MINYAN
EUR competitor	3	USD
Tax ID	3	SSN
One that might reach a tipping point	5	CANOE
Opening of a kid's song	4	ABCD
Country singer Collin	4	RAYE
Bounces around a restaurant	9	TABLEHOPS
Prefix with terrorism or tourism	3	ECO
Loads	4	ALOT
Lower back pain	7	LUMBAGO
Flinch, say	5	REACT
Stands by	9	ISLOYALTO
Daily schedule for filming	9	CALLSHEET
"Hello there"	4	HIYA
Billiard player's calculation	5	ANGLE
Malfunction	5	ACTUP
Playwright Fugard	5	ATHOL
One making a U turn?	5	VANNA
Most wanted	5	ALIST
Free, as banking	5	NOFEE
More sore	6	ACHIER
Secret collectors	5	SPIES
Turmoil	6	UNREST
"That ___ last year"	4	ISSO
Rogue	5	SCAMP
Chose, with "for"	5	OPTED
When doubled, a Washington city, county or river	5	WALLA
Actress Eliza of "Buffy the Vampire Slayer"	6	DUSHKU
Make one	5	UNIFY
Lead	4	CLUE
Creature formed from Medusa's blood	3	ASP
Follower of upsilon	3	PHI
Strengths	6	FORTES
Sound of sternutation	5	ACHOO
Oom-___ (polka rhythm)	3	PAH
Weakness	6	ANEMIA
Pony Express riders, e.g.	6	RELAYS
Pals 4 life	4	BFFS
"What was ___ do?"	3	ITO
"___ Go" (hit song from "Frozen")	5	LETIT
Pandora's box contents	5	EVILS
Trainer in "Creed"	5	ROCKY
Acclaims	5	HAILS
Both: Prefix	4	AMBI
Fewer	9	NOTASMANY
Not mumble	9	ENUNCIATE
Fête des Lumières city	5	LYONS
View from the Gulf of Catania	9	MOUNTETNA
Marsh of mystery	5	NGAIO
Toss around	5	STREW
Mello ___ (soft drink)	5	YELLO
Poseur	5	PSEUD
"Cabaret" song with a German title	8	MEINHERR
Shares on Tumblr, say	7	REPOSTS
Commercial prefix with foam	5	STYRO
Greatly enjoy, as a joke	6	ROARAT
